description,condition,memory,network,price,title,Model,Brand,OS,url,raw_content
"$$Reduced$$ iPhone X - Brand new, sealed, 256GB, Space Gray, Factory UNLOCKED for All carriers",good,256,Unlocked,1385,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/VRU116/view,.
"Brand New, Factory Sealed iPhone X - 256 GB - Space Gray - Unlocked - Fast shipping!",good,256,Unlocked,1395,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/JVV734/view,.
Apple iPhone X Unlocked 256 GB New and Unopened Unlocked!,good,256,Unlocked,1399,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/QIV533/view,.
"iPhone X - Sealed, Factory UNLOCKED, 256GB Silver (Global version for All carriers)",good,256,Unlocked,1410,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/VTT498/view,.
Sealed Brand New iPhone X 256GB Silver,good,256,Unlocked,1435,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/RND029/view,.
Apple iPhone X 256GB Space Gray CDMA VZN Unlocked New-In-Box NIB,good,256,Unlocked,1450,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/ZSI213/view,.
"Apple iPhone X (Unlocked) [A1865], Gray, 256 GB BRAND NEW",good,256,Unlocked,1500,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/DUM674/view,.
SHIPS FAST! *1 Year Apple Warranty* iPhone X World Unlocked Ready 64GB Black,good,64,Unlocked,1535,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/IKE330/view,.
Brand New Sealed iPhone X 256GB Space Gray + Slim Case,good,256,Unlocked,1599,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/DBX424/view,.
***SEALED*** iPhone X 256GB SILVER - UNLOCKED,good,256,Unlocked,1699,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/KSB538/view,.
New iPhone X 64GB Silver Sealed (Unlocked),good,64,Unlocked,1148,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/ZNJ133/view,.
Brand New Sealed iPhone X 256GB Space Grey Unlocked *Overnight Shipping*,good,256,Unlocked,1335,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/EWM375/view,.
iPhone X 256gb Unlocked,good,256,Unlocked,1335,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/HUG886/view,.
iPhone X 64GB Silver Verizon/Unlocked,good,64,Unlocked,1100,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/TRM714/view,.
Mint Condition iPhone x 256gb,good,256,Unlocked,1220,Apple iPhone X (Unlocked) [A1865],iPhone X,Apple,iOS,https://swappa.com/listing/PWB964/view,.
Featured: **SHIPS TODAY - A Grade - FREE 2-3 DAY Shipping - UNLOCKED - 14 Day Warranty - Trusted Seller**,good,16,Unlocked,125,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/SUX556/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/CAH432/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/KLQ861/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/JCH650/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/YUK659/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/AFB886/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/EJC690/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/NDE905/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/MIS735/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/YAL811/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/JTK131/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/PQM757/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/WNV513/view,.
Featured: **45-DAY WARRANTY | Satisfaction Guaranteed | FREE Same-Day Shipping**,good,16,Unlocked,190,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/TTW714/view,.
Featured: iPhone 5S - 64Gb - iOs 10.3.3 - Unlocked - B Grade - Factory Unlocked - 14 Day Warranty,good,64,Unlocked,207,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/PHS006/view,.
Good condition with light wears,good,16,Unlocked,120,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/RVC259/view,.
Apple iPhone 5s 16G|Unlocked|Trusted Seller|Sliver|Good Condition|Full Accessory|Fast Shipping,good,16,Unlocked,129,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/MPS096/view,.
IOS 10.3.3|iPhone 5s 16G|Unlocked|Trusted Seller|Gold|Good Condition|Full Accessories|Fast Shipping,good,16,Unlocked,129,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/IGN845/view,.
Apple iPhone 5s 16G|Unlocked|Trusted Seller|Grey|Near Mint Condition|Full Accessories|Fast Shippin,good,16,Unlocked,134,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/BIF241/view,.
Apple iPhone 5s 16G|Unlocked|Trusted Seller|Gold|Near Mint Condition|Full Accessories|Fast Shipping,good,16,Unlocked,134,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/MGP764/view,.
Apple iPhone 5s 16G|Unlocked|Trusted Seller|Grey|Good Condition|Full Accessories|Fast Shipping,good,16,Unlocked,139,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/ABD098/view,.
Apple iPhone 5s 16G|Unlocked|Trusted Seller|Sliver|Mint Condition|Full Accessory|Fast Shipping,good,16,Unlocked,139,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/YMQ468/view,.
"iPhone 5s 64 GB unlocked, Space Gray",Fair,64,Unlocked,145,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/WNA741/view,.
Apple iPhone 5s 64G|Unlocked|Trusted Seller|Sliver|Fair Condition|Full Accessories|Fast Shipping,Fair,64,Unlocked,149,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/HDE770/view,.
Apple iPhone 5S GSM (Unlocked) SILVER 32GB *CHARGER INCLUDED*,good,32,Unlocked,158,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/XML247/view,.
iPhone 5s 64gb unlocked silver,good,64,Unlocked,165,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/LCE482/view,.
**SHIPS TODAY - A Grade - FREE 2-3 DAY Shipping - UNLOCKED - 14 Day Warranty - Trusted Seller**,good,16,Unlocked,125,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/PCE295/view,.
IOS10.2.1|iPhone 5s 64G|Unlocked|Trusted Seller|Grey|Good Condition|Full Accessories|Fast Shipping,good,64,Unlocked,159,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/EBM205/view,.
GSM unlocked IPhone 5s 32gb excellent condition original box only,good,32,Unlocked,145,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/UXY706/view,.
"Apple iPhone 5S (Unlocked) [A1533], Gold, 16 GB, in Good condition for $130",good,16,Unlocked,135,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/NCF382/view,.
IPhone 5s grey unlocked 64 gb,good,64,Unlocked,150,Apple iPhone 5S GSM (Unlocked) [A1533],iPhone 5S,Apple,iOS,https://swappa.com/listing/STT319/view,.
Motorola Moto G 4th XT1625 16GB-2GB White-good,good,16,Unlocked,100,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/JRN433/view,.
Motorola Moto G 4th XT1625 32GB-2GB White-good,good,32,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/ATC447/view,.
NEW | MOTO G4 | WHITE | 16GB | FAST SHIPPING | TRUSTED SELLER,good,16,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/NZH948/view,.
NEW | MOTO G4 | WHITE | 16GB | FAST SHIPPING | TRUSTED SELLER,good,16,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/JTJ217/view,.
Nice Moto G4! w/case,good,16,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/FJQ525/view,.
White Unlocked Moto G4 Play Brand new in box,good,16,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/BVK755/view,.
"Moto G4, 16gb brand new, just opened to take pics",good,16,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/VZT978/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/ZDN373/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/JMA998/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/APR218/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/QAH074/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/SAQ643/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/WHG332/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/PTP370/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/ACA919/view,.
Brand New Factory Unlocked Moto G4 LTE With One Year Motorola Warranty,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/SNU246/view,.
"BRAND NEW, NEVER BEEN POWERED ON. FULLY UNLOCKED *TRUSTED SELLER FAST SHIPPING*",good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/LTI517/view,.
Brand New Factory Unlocked Moto G4 LTE With 1 Year Motorola Warranty *TRUSTED SELLER FAST SHIPPING*,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/EXU401/view,.
Brand New Factory Unlocked Moto G4 LTE With 1 Year Motorola Warranty *TRUSTED SELLER FAST SHIPPING*,good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/FZG445/view,.
"Unopened, Unlocked and Brand New Moto G4 GSM/CDMA XT1625",good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/EUD834/view,.
"Unopened, Unlocked and Brand New Moto G4 GSM/CDMA XT1625",good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/TBA493/view,.
"Unopened, Unlocked and Brand New Moto G4 GSM/CDMA XT1625",good,16,Unlocked,121,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/IUD536/view,.
"Unopened, Unlocked and Brand New Moto G4 GSM/CDMA XT1625",good,16,Unlocked,125,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/PRA252/view,.
Factory Sealed Brand New Black 16GB,good,16,Unlocked,128,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/ZUM532/view,.
"Motorola Moto G4 Plus XT1642 16GB White, 5.5"", Dual Sim, GSM Factory Unlocked International Model",good,16,Unlocked,130,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/IQQ039/view,.
"Unopened, Unlocked and Brand New Moto G4 GSM/CDMA XT1625",good,16,Unlocked,134,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/QDN017/view,.
"Moto G4 (Unlocked), Black, 16 GB, Discounted $10:)",good,16,Unlocked,90,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/DEF587/view,.
"Moto G4 (Unlocked), Black, 32 GB, in Mint condition",good,32,Unlocked,125,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/ICD916/view,.
Unlocked 32 G Moto G4.,good,32,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/BRX692/view,.
"BRAND NEW, NEVER BEEN POWERED ON. FULLY UNLOCKED *TRUSTED SELLER FAST SHIPPING*",good,16,Unlocked,120,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/ISL381/view,.
"Brand New Fully Unlocked For All Carriers, MVNOs (Non-Amazon Version)",good,16,Unlocked,105,Moto G4 (Unlocked),moto G4,Motorola,Android,https://swappa.com/listing/XIX916/view,.
Featured: Device comes COMPLETE With 1 Cases!,good,64,Unlocked,795,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/KTB588/view,.
"Featured: Mint, Like New Samsung Galaxy Note 8",good,64,Unlocked,800,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/PQK000/view,.
Featured: NEW - Unlocked - Midnight Black - 64GB - Directly from Samsung.com,good,64,Unlocked,810,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/VME984/view,.
Featured: Dex Station and New 360 Cam Included! (Cases too!),good,64,Unlocked,849,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/PPD562/view,.
Featured: MINT - UNLOCKED NOTE 8 with 2 cases and a Zagg screen protector. UPS shipping!,good,64,Unlocked,850,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/CLS945/view,.
"Featured: BRAND NEW UNLOCKED FULLY PAID T-MOBILE GALAXY NOTE 8, US VERSION & WARRANTY",good,64,Unlocked,850,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/ZMS104/view,.
Featured: Lots of extra accessories! Brand new unlocked Samsung Galaxy Note 8! Best deal here!,good,64,Unlocked,875,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/RMD062/view,.
Featured: MINT CONDITION Unlocked Note 8 (SM-N950U1) - Complete Ultimate Samsung Package,good,64,Unlocked,935,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/XPE789/view,.
MINT- One week old with a Samsung Rugged Case,good,64,Unlocked,720,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/ZYF452/view,.
Factory Unlocked Works on All Carriers - w/ Charger Fast Free Shipping,good,64,Unlocked,725,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/buy/stock/12884/view,.
Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],good,64,Unlocked,775,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/QHY083/view,.
Galaxy Note 8 Orchid Gray [SM-N950U1] W/Extras! ***MINT***,good,64,Unlocked,780,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/YSB625/view,.
Brand New Note 8 + Pick From 2 Caseology Cases,good,64,Unlocked,780,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/UFU164/view,.
New unopened note8,good,64,Unlocked,785,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/NZN642/view,.
With Gear 360 Camera (2017),good,64,Unlocked,799,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/IND701/view,.
With Gear 360 Camera (2017),good,64,Unlocked,799,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/XKE097/view,.
NEW - Unlocked - Midnight Black - 64GB - Directly from Samsung.com,good,64,Unlocked,800,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/YNS845/view,.
NEW - Unlocked - Midnight Black - 64GB - Directly from Samsung.com,good,64,Unlocked,800,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/KXB746/view,.
"Samsung Note 8 with 128GB SD Card, Case, Original Box, and Original Accessories",good,64,Unlocked,800,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/CAU892/view,.
Factory unlocked Note 8,good,64,Unlocked,800,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/TDD724/view,.
Brand New Galaxy Note 8 SMN950U1 Directly From Samsung ***Free shipping/Free case***,good,64,Unlocked,803,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/RIH770/view,.
Samsung Galaxy Note 8 Factory Unlocked 64 GB,good,64,Unlocked,825,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/JAZ513/view,.
Mint condition unlocked Note 8 black with accessories,good,64,Unlocked,825,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/UPY517/view,.
Brand new unlocked Note 8 64GB  Black (works with any wireless carrier),good,64,Unlocked,830,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/JTL187/view,.
Brand new Note 8 Midnight Black bundled with 128gb memory card and Wireless charger.,good,64,Unlocked,850,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/WDQ962/view,.
Samsung Galaxy Note 8 Unlocked BNIB w/ MicroSD Card and Wireless Charger,good,64,Unlocked,875,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/WKJ263/view,.
"Factory Unlocked Note 8 SM-N950U1 w/ Gear VR, 3 Cases",good,64,Unlocked,900,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/LCB442/view,.
Galaxy Note 8 US Unlocked Black 64GB - Mint phone. Includes Alcantara and Spigen cases,good,64,Unlocked,740,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/SVV776/view,.
Samsung Galaxy Note 8 Unlocked,good,64,Unlocked,760,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/GPK908/view,.
UNLOCKED NOTE 8 W/ GEAR 360 CAMERA CASE POPSOCKET READY TO GO!!!,good,64,Unlocked,720,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/LXZ527/view,.
Galaxy Note 8 + VR + 360 camera,good,64,Unlocked,780,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/MYF794/view,.
"Samsung Galaxy Note 8 (Unlocked) [SM-N950U1], 64 GB, Black Factory Unlocked w/ 2 cases",good,64,Unlocked,750,Samsung Galaxy Note 8 (Unlocked) [SM-N950U1],Galaxy Note 8,Samsung,Android,https://swappa.com/listing/NSV763/view,.
Featured: iPhone 6 Plus - 16Gb - iOs 11.0.1 - Unlocked - C Grade - Factory Unlocked - 14 Day Warranty,good,16,Unlocked,268,Apple iPhone 6 Plus (Unlocked) [A1524],iPhone 6 Plus,Apple,iOS,https://swappa.com/listing/DSY070/view,.
Featured: iPhone 6 Plus - 128Gb - iOs 10.2.1 - Unlocked - A Grade - Factory Unlocked - 14 Day Warranty,good,128,Unlocked,391,Apple iPhone 6 Plus (Unlocked) [A1524],iPhone 6 Plus,Apple,iOS,https://swappa.com/listing/XIR436/view,.
